#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="treeLikelihood.cpacific" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:cpacific">
#            <data ascertained="true" data="@cpacific" excludeto="1" filter="::" id="bin.cpacific" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cpacific" shape="@gamma_shape_s" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="proportionInvariant.s:cpacific" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:cpacific" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:cpacific" lower="0.0" name="rates">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:cpacific" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:cpacific" lower="0.0" name="frequencies" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:cpacific" id="StrictClock.c:cpacific" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrcatime(NewZealand)	logP(mrca(EastPolynesian))	mrcatime(EastPolynesian)	
15070000	-8695.6815474734	-8524.206515099946	-171.47503237345418	-8524.206515099946	3702.6747133053154	0.7763413353212915	-159.2329389309421	0.0013078127285662728	0.9393476862133515	0.0606523137866507	4.052422082961415E-5	-4.569669405237658	734.1334196914564	-6.896082701953146	1165.648663306432	
15080000	-8688.926338124995	-8521.338968199427	-167.5873699255676	-8521.338968199427	3894.225392892217	0.8126317566161534	-155.68072490540658	7.898658441341181E-4	0.9375260648951967	0.06247393510480557	4.3168246280668226E-5	-4.559402560458416	740.9487883577928	-6.534610703086449	1142.1620191115535	
15090000	-8692.403283554015	-8526.868486182013	-165.53479737200135	-8526.868486182013	3693.6858785647205	0.9038876223618008	-154.41023096053956	7.298061824078104E-4	0.9453879813267743	0.05461201867322811	4.1796516336121094E-5	-4.569184689740238	743.3168107763295	-5.651494099359753	1050.4748214790284	
15100000	-8691.16314656694	-8523.70520715886	-167.4579394080793	-8523.70520715886	4134.56843834406	0.9643893195717083	-156.02915432283717	5.590209248719668E-4	0.9453879813267743	0.05461201867322811	4.279158976313412E-5	-4.558021138801595	736.5961440162052	-5.906374626868842	1087.437509991545	
15110000	-8691.410695807026	-8521.957009647711	-169.4536861593148	-8521.957009647711	3880.6305144065473	0.8486129521041724	-157.74538694370204	0.0010661581765955437	0.943044368827698	0.056955631172304295	3.69351710241579E-5	-4.567505093622527	734.459239879387	-6.292181169886068	1123.9413127809532	
15120000	-8691.329399239921	-8524.013514900007	-167.3158843399144	-8524.013514900007	3797.93736491599	0.842251484501856	-155.41308041464396	6.867493167983474E-4	0.9441167618778031	0.05588323812219922	4.2329975117584614E-5	-5.147063069153774	718.4358374788326	-5.913489371614824	1088.2474534955043	
15130000	-8693.181172297764	-8525.59456803099	-167.58660426677255	-8525.59456803099	3612.610556018359	0.7893098756417026	-155.53578930071532	6.888124051348012E-4	0.9427912404223308	0.057208759577671596	4.1023601884080556E-5	-4.861355664774905	722.4344447295513	-6.400149425640655	1132.3662121878458	
15140000	-8696.495838386252	-8529.089590317393	-167.40624806885933	-8529.089590317393	3307.3597218136374	0.8536074443896078	-154.74839045055597	0.0011253948685149718	0.9405100881233353	0.05948991187666702	4.636138496047696E-5	-4.571717876880468	733.8503288448312	-7.232532297033297	1184.8471572862582	
15150000	-8695.30568399696	-8524.751557558357	-170.55412643860257	-8524.751557558357	3687.817336221595	0.9300182240965763	-155.85636551964768	9.159111711033547E-4	0.9354792646148824	0.06452073538511999	4.5234177942991194E-5	-7.080073684811095	709.7100186955862	-6.687669010047227	1152.5490275848695	
15160000	-8701.113487252134	-8529.941379382446	-171.1721078696883	-8529.941379382446	4370.856061000989	0.908015711426882	-157.6182404308299	7.179236594556096E-4	0.9354792646148824	0.06452073538511999	4.2171734571450115E-5	-4.55562506395203	738.6369534048384	-8.09022666347949	1226.544386127166	
15170000	-8692.19792680497	-8525.671543036851	-166.526383768119	-8525.671543036851	3390.7368567648728	0.8834738895690782	-155.06818868728567	6.355372135419765E-4	0.9407303374814309	0.059269662518571395	3.876615081296636E-5	-4.714838851116385	758.1237832112596	-5.859882340147871	1081.947986058854	
15180000	-8691.212504204963	-8521.923515170753	-169.2889890342096	-8521.923515170753	4118.018860255009	0.8299118909180948	-156.80792079186907	6.468164686395038E-4	0.9407303374814309	0.059269662518571395	4.08647395950765E-5	-4.618741404246237	749.7910902879469	-7.032414947176213	1173.683978995384	
15190000	-8693.961232860343	-8522.784638169356	-171.17659469098643	-8522.784638169356	4014.39707994042	0.7813142605196226	-157.2084049472545	6.840918065088324E-4	0.9445539360900974	0.05544606390990491	3.3034837981962984E-5	-5.003651388273366	720.1595621807389	-8.183224094938923	1230.6128953786479	
15200000	-8689.323292825184	-8521.682298171258	-167.6409946539269	-8521.682298171258	3631.2461283119596	0.9256602560277092	-155.74420101205484	8.00395643170766E-4	0.9492406513286606	0.050759348671341645	3.9116802354767326E-5	-4.556036718584219	739.2803650383512	-6.415096667260158	1133.4906699411906	
15210000	-8688.927668054192	-8521.500851474138	-167.42681658005338	-8521.500851474138	3749.275615354107	0.9256602560277092	-155.78582149282857	5.835826756172438E-4	0.9480295487546193	0.051970451245383	3.664619729524571E-5	-4.666932228198712	727.6253167188912	-6.048402602998421	1102.4005745887841	
15220000	-8689.258452685506	-8521.116244568715	-168.1422081167919	-8521.116244568715	3612.723693986187	0.8987644039016639	-156.00606612554796	9.840439138085778E-4	0.9436527824029731	0.0563472175970291	3.874944224397995E-5	-4.914755315138022	771.8860758279036	-6.322622272204259	1126.3735378163874	
15230000	-8693.460566429174	-8528.914371116589	-164.54619531258584	-8528.914371116589	3059.5176069737045	0.9203264011463617	-153.2880101087021	8.60288558815327E-4	0.9435014192881918	0.05649858071181048	4.030590369749715E-5	-4.64101406614353	751.9640391527157	-5.696844736593856	1058.776869158044	
15240000	-8696.811984311853	-8526.951015540402	-169.86096877145022	-8526.951015540402	4049.497915245341	0.8901650394646022	-156.71999919462297	8.254075495634589E-4	0.9458592414666991	0.054140758533303135	3.6193854903310535E-5	-4.982403323871305	776.1633519074828	-7.268401213491368	1186.7775411712341	
15250000	-8701.113490237818	-8526.994282429509	-174.11920780830974	-8526.994282429509	4438.336897928551	0.9211371378564538	-158.45990862316214	5.746958400693527E-4	0.9453298575901382	0.05467014240986406	3.255740933964398E-5	-4.574548553427895	744.2668272599856	-10.163613493863265	1304.6146672328994	
15260000	-8689.717239906744	-8521.120129975641	-168.59710993110312	-8521.120129975641	4017.7397090331187	0.9211371378564538	-156.56097281379198	5.833876135262074E-4	0.9447945402793889	0.05520545972061338	3.800717822100901E-5	-4.7854405799715	724.0337196278119	-6.329559399483193	1126.9212890172826	
15270000	-8685.081798888337	-8516.031698212928	-169.0501006754093	-8516.031698212928	3746.6871755210223	0.966840242448947	-156.14941442311812	7.876170795330802E-4	0.9447945402793889	0.05520545972061338	3.7242575307776726E-5	-4.916663619830196	721.4613434046207	-7.017182390012067	1172.8047262559276	
15280000	-8692.448210214981	-8516.118905334284	-176.32930488069678	-8516.118905334284	4362.287919451905	0.8557762950929679	-159.39245122500054	8.726644381388272E-4	0.9385710567199245	0.06142894328007778	3.702250695722609E-5	-5.472092604982468	715.6663676912896	-10.60898475562082	1318.9004871877137	
15290000	-8689.72604705601	-8523.455892160255	-166.2701548957562	-8523.455892160255	3502.846473668544	0.9144684707684838	-154.7049944003029	7.646538629577579E-4	0.9357494874119185	0.0642505125880837	4.643880301842164E-5	-4.712040029556471	757.9085168578971	-5.938651995128328	1091.0541900118346	
15300000	-8696.529983175338	-8524.780896640299	-171.74908653503846	-8524.780896640299	4240.681511148525	0.8977396582469661	-157.02261344980596	6.41657029969434E-4	0.9451529134749762	0.05484708652502601	3.751591496756649E-5	-5.7917460000504635	825.2299560941682	-8.036987426935058	1224.1820112204498	
15310000	-8693.076507422737	-8523.588328600132	-169.48817882260522	-8523.588328600132	3599.428862999878	0.9813089926108133	-156.4348479249926	8.28080049233863E-4	0.9409293408828435	0.059070659117158746	3.876946552653087E-5	-4.5709919528420535	733.9481676147353	-7.5010299521597545	1198.842713367475	
15320000	-8690.83397926743	-8525.928552438058	-164.9054268293735	-8525.928552438058	3137.0301654562045	0.9438799121913802	-153.35380535932262	9.301675185276636E-4	0.9407050345565866	0.059294965443415754	4.417455683199613E-5	-4.665222422940387	754.1185115240364	-5.94251913491912	1091.4779116209324	
15330000	-8687.014312942183	-8516.787816755215	-170.2264961869681	-8516.787816755215	4070.346736175168	0.9438799121913802	-156.92715184455588	6.066194576835169E-4	0.9464443821787719	0.05355561782123053	3.9366955634742274E-5	-4.574609834781139	744.2769621698044	-7.780854595439689	1212.4498000115286	
15340000	-8696.60704974198	-8525.019306407326	-171.58774333465408	-8525.019306407326	4083.5084171132835	0.804388678945688	-157.00250882683662	6.646774948391962E-4	0.9465928848451413	0.05340711515486131	3.8831982386311264E-5	-4.831253629033389	723.0261460249249	-8.949592199838378	1261.7435187600875	
15350000	-8691.037554677681	-8523.914202348267	-167.12335232941444	-8523.914202348267	3816.318562520974	0.8425673896852125	-155.5113399286207	8.401715447735056E-4	0.9462587868211333	0.05374121317886929	3.911974525469175E-5	-5.015298343106252	720.0022949864485	-5.754146668002265	1067.8288948471816	
15360000	-8693.950714290586	-8526.127930002936	-167.82278428764934	-8526.127930002936	4213.175839403613	0.9044418905823826	-156.51474066299437	7.763994328790256E-4	0.9469724258446991	0.05302757415530347	3.778796307091387E-5	-4.562977507617974	735.2701552302757	-5.8406242264546195	1079.5632461959485	
15370000	-8690.808899422602	-8527.027522424049	-163.7813769985537	-8527.027522424049	2888.9607168919174	0.9208848367812408	-152.43491742884427	8.149446885007074E-4	0.9513335137158467	0.048666486284155736	3.944188436020322E-5	-4.585280924771	745.8758250465573	-5.84029380815716	1079.5217063403943	
15380000	-8691.727780076308	-8525.19006539524	-166.53771468106777	-8525.19006539524	3285.173613961821	0.8912791361371314	-154.13898427305915	8.398938460120972E-4	0.9443239465606273	0.05567605343937513	4.181600988221473E-5	-4.556624246900176	739.7280315367937	-6.950827024971275	1168.9211831463722	
15390000	-8688.635377707513	-8520.943116945997	-167.69226076151688	-8520.943116945997	3278.1084489043205	1.0011151082453764	-154.57003783778586	9.235040873481098E-4	0.9490941300579209	0.05090586994208163	3.7248809281415265E-5	-4.9269553626718725	721.2941562958933	-7.194152452813766	1182.7590618065765	
15400000	-8689.236384646438	-8519.183919334926	-170.05246531151107	-8519.183919334926	3735.8261389900986	0.8921001375351233	-156.35552981403387	8.564214776813562E-4	0.9506693009044895	0.04933069909551295	3.57047910170097E-5	-4.598315973478769	731.2755979042265	-8.20651938646331	1231.6208396181373	
15410000	-8689.687609077919	-8524.706523037124	-164.98108604079405	-8524.706523037124	3138.6479277039425	0.8543695987859602	-153.07917661485124	9.172065122416524E-4	0.9506693009044895	0.04933069909551295	3.888882592438302E-5	-5.479354075238916	715.616515463495	-5.5681857519179605	1029.6907503189786	
15420000	-8691.106749187773	-8522.86255299553	-168.24419619224292	-8522.86255299553	3731.763415259953	0.8027137979004408	-156.26909670133298	8.75969263216184E-4	0.9425819757786561	0.05741802422134639	4.162671702873502E-5	-4.558735300188757	740.7123184434115	-6.613650392820736	1147.6171855596747	
15430000	-8693.308952133388	-8528.757047798343	-164.55190433504458	-8528.757047798343	3398.7601014006314	0.8493783017096421	-153.03895806580863	9.036010059413335E-4	0.9428157983030183	0.05718420169698405	4.874673849062828E-5	-5.139386856118527	718.5178440324945	-5.524181111407789	998.7967359805527	
15440000	-8694.622669455213	-8525.24619095307	-169.37647850214347	-8525.24619095307	3412.5309231116785	0.9105994807498875	-156.93298586257953	0.0010200020266791067	0.941695296687248	0.058304703312754336	3.786286709414286E-5	-4.645384337304498	752.3663943504724	-6.887508821509552	1165.1302578158702	
15450000	-8694.768206088405	-8523.53930804499	-171.22889804341452	-8523.53930804499	4167.3286621840825	0.8628291617439029	-156.8708608448355	6.68356591402797E-4	0.941445152041812	0.058554847958190374	3.822286429831922E-5	-4.8920104509156035	721.8786796480655	-8.603197585919544	1248.1567595987174	
15460000	-8695.013155995366	-8521.456877682489	-173.5562783128762	-8521.456877682489	4073.26110022461	0.8846504275110141	-157.415926322537	6.753702487315014E-4	0.9486032797146476	0.05139672028535483	3.1890457253829284E-5	-4.6979796216837055	726.4864733568928	-10.557721941144486	1317.2889289575583	
15470000	-8691.253723871265	-8518.538194988205	-172.7155288830604	-8518.538194988205	3755.501050826086	0.8560458783907995	-158.48929531625745	4.239106043133979E-4	0.9486032797146476	0.05139672028535483	3.613724025360359E-5	-5.137045098921332	718.5430618009816	-8.233142589490802	1232.7674320130734	
15480000	-8697.659732934599	-8522.657187102343	-175.0025458322569	-8522.657187102343	4360.553571869441	0.8432202112844097	-159.608572205801	0.001053216910230261	0.9468105570405209	0.05318944295948154	3.463834866455324E-5	-4.98556351798183	776.3607238671357	-9.56518989718968	1284.2914412358175	
15490000	-8694.845859646433	-8523.106019624072	-171.7398400223612	-8523.106019624072	4155.80284564885	0.8347403765390896	-157.25030580005915	6.976140328932682E-4	0.9495183753998948	0.0504816246001076	3.369991675551103E-5	-4.562747697080721	741.918124452097	-9.092046148682254	1267.1305834040531	
15500000	-8694.388539872616	-8521.177432588682	-173.21110728393484	-8521.177432588682	3509.0421194973264	0.8347403765390896	-159.5778356379648	0.001281719738696244	0.9494690788205563	0.050530921179446145	3.327495534839273E-5	-4.6047479068297585	730.8161478016304	-8.193783362601184	1231.0703201801746	
15510000	-8693.37814797381	-8523.174410298941	-170.20373767486936	-8523.174410298941	3822.6138335172386	0.9390443636533239	-157.66421861461154	4.711536576912134E-4	0.9392321891026038	0.06076781089739871	4.4924869743323286E-5	-5.214714067680008	717.753591358212	-6.385760628924478	1131.2746669949472	
15520000	-8691.420998059084	-8522.097404373622	-169.32359368546085	-8522.097404373622	3489.3152557502576	0.8411699097698891	-156.81331477700107	0.0010116503722199367	0.9432132378590243	0.05678676214097811	3.81804579129617E-5	-4.727435080202866	725.5597665082292	-6.941673918487034	1168.3784546368252	
15530000	-8693.81235991733	-8526.907366640267	-166.9049932770632	-8526.907366640267	3926.2673544165846	0.7582145505995028	-155.72676481310856	6.862536222718168E-4	0.9475429910724265	0.05245700892757594	4.1438425405365264E-5	-4.729424376776935	725.501485194559	-5.6905895365782175	1057.702827900451	
15540000	-8691.24252453827	-8522.88895663337	-168.35356790490093	-8522.88895663337	3212.058232386354	0.7984335469439265	-155.55509977042894	6.004505804581418E-4	0.9507993284183365	0.04920067158166596	3.347042291545878E-5	-4.584630381286826	745.7859697782052	-7.415404206241235	1194.48884220173	
15550000	-8695.571696301144	-8526.856502820056	-168.71519348108743	-8526.856502820056	3994.250229649569	0.8084904507536117	-156.05660800472876	7.457271363219601E-4	0.9455909651817087	0.05440903481829377	4.073528550264686E-5	-5.3537117600589035	798.6835844461932	-6.496383265546146	1139.4470900631047	
15560000	-8692.052868743622	-8526.311830625124	-165.74103811849818	-8526.311830625124	3498.149625381192	0.7782478210776295	-154.7247717476553	9.106203408655829E-4	0.9408185371938393	0.05918146280616308	4.268412894123173E-5	-4.5558213469222215	737.8911956382893	-5.682197202843051	1056.22961562207	
15570000	-8690.74252531126	-8516.988974584614	-173.7535507266464	-8516.988974584614	4106.534981235816	0.9617281014881581	-157.23315439935547	8.524648579060218E-4	0.9419382574972707	0.05806174250273181	3.824211999435226E-5	-7.750712859169578	708.5608065379878	-7.807955366633222	1213.7216248974566	
15580000	-8696.422305700647	-8529.96094313211	-166.46136256853794	-8529.96094313211	3613.747937306779	0.7600331395880463	-154.54768906797506	8.2942413788542E-4	0.9482664733700824	0.051733526629920076	3.5971633003837266E-5	-4.5816519031936584	732.7091506573099	-6.5719884577811865	1144.7673815877336	
15590000	-8695.756551590428	-8528.157718697206	-167.59883289322133	-8528.157718697206	4398.982157313915	0.8619541970876899	-155.8938550820254	8.885995337800473E-4	0.9531083511655264	0.04689164883447606	3.624000473943309E-5	-4.743780309330798	760.2940868255557	-6.099243304777436	1107.2506023838255	
15600000	-8691.4851809433	-8521.635569745618	-169.84961119768283	-8521.635569745618	4016.719795619078	0.8951397034619359	-157.223199327002	5.307396880684801E-4	0.9528099895203476	0.047190010479654876	3.2091197194653864E-5	-4.555623820296838	738.6314755301335	-7.175648346922098	1181.7437552010706	
15610000	-8691.933525940189	-8526.306367246027	-165.62715869416292	-8526.306367246027	3271.651717409568	0.8951397034619359	-154.05200481007236	7.416082116293721E-4	0.9577745299016263	0.042225470098376114	3.299619343796111E-5	-4.752165338122159	724.8679509950482	-5.92784884250648	1089.8599046642846	
15620000	-8706.537537834653	-8536.937493410815	-169.60004442383845	-8536.937493410815	4905.386510056362	0.7411984355108796	-157.60275310395136	5.661201179958232E-4	0.9441712192440265	0.05582878075597593	3.5979877086240613E-5	-4.6856332761848725	755.8199980713475	-6.570459608191357	1144.6617357146383	
15630000	-8691.608377176286	-8524.129173435424	-167.47920374086166	-8524.129173435424	3461.539173279094	0.857615935770289	-154.99184549874155	7.618095283137138E-4	0.937637704915472	0.06236229508453037	4.466563075731497E-5	-4.572870373520155	733.7000452173866	-7.056871932829663	1175.0864479985187	
15640000	-8694.186990672883	-8523.647675150052	-170.53931552282944	-8523.647675150052	3817.1035824604937	0.857615935770289	-157.17392753136562	8.977352109121598E-4	0.937637704915472	0.06236229508453037	3.923315474224756E-5	-4.707195150715353	757.5333413416383	-7.800576904978158	1213.3761085869453	
15650000	-8697.315006094019	-8524.221884454118	-173.09312163990023	-8524.221884454118	4601.539699841257	0.8519496629101461	-158.63543285051082	4.6321297831727404E-4	0.940360099096694	0.05963990090330831	3.888671021871416E-5	-5.470900770651066	805.7180443421345	-8.134838355828176	1228.5051262722748	
15660000	-8690.318671607482	-8521.66507447113	-168.65359713635235	-8521.66507447113	3577.268753133209	0.9008700417037007	-155.6358249360226	9.772645989469069E-4	0.9434782897382737	0.056521710261728635	4.491652075517784E-5	-5.024140287080563	719.885236210326	-7.092761871545472	1177.1244281488416	
15670000	-8691.684299293094	-8522.024477379084	-169.65982191401113	-8522.024477379084	3309.102112939481	0.9017289335378357	-155.63481713619493	6.97651665851048E-4	0.950049826896591	0.049950173103411294	3.175287674615218E-5	-4.668087676345331	727.5792003617873	-8.455188167933057	1242.118956248382	
15680000	-8693.668020062858	-8523.543820616469	-170.1241994463884	-8523.543820616469	4217.554327241476	0.8685124054201242	-156.52236679489465	7.150170749938787E-4	0.9460393931993863	0.053960606800616005	3.7139046434614344E-5	-4.558930125453581	736.2838466768442	-8.17439012062006	1230.2295116368575	
15690000	-8694.6963916949	-8526.750324518416	-167.94606717648497	-8526.750324518416	3389.187155358081	1.0578570612703724	-154.97676343038958	7.411984643543511E-4	0.944179644149025	0.0558203558509774	4.178118850337986E-5	-5.082437683771703	719.1594450225348	-6.829009001053326	1161.5487716982436	
15700000	-8689.334112992054	-8522.257106033965	-167.0770069580888	-8522.257106033965	3685.8832170592314	1.0914658231914753	-155.40523491350348	9.91871267110723E-4	0.9431954233928806	0.056804576607121786	4.204823364438213E-5	-4.957264204346298	720.823641097344	-5.623042017047537	1044.482198204399	
15710000	-8695.007968188218	-8528.398363688642	-166.60960449957642	-8528.398363688642	3269.027455471883	0.864382245139515	-153.83664473694614	0.0010936408204348775	0.9379858621758369	0.06201413782416552	5.2565352019949935E-5	-5.506083687393941	715.4364746933879	-6.402493830096808	1132.5432088719783	
15720000	-8689.771720358684	-8519.63028449675	-170.14143586193404	-8519.63028449675	3850.5489787971596	0.8172468253243049	-156.2586231053347	7.756313208658718E-4	0.9379858621758369	0.06201413782416552	4.194625543310421E-5	-4.637603383840865	728.9241414089477	-8.427962547434193	1240.9918599555358	
15730000	-8690.099391342517	-8523.615606562416	-166.48378478010113	-8523.615606562416	3065.799416258112	0.9044738642278722	-153.86054801178423	8.699563327115963E-4	0.9456939402021233	0.05430605979787918	3.957129412348941E-5	-4.559417627940832	736.1350815109181	-7.159345276148189	1180.8444943566392	
15740000	-8691.765603975931	-8520.210435044235	-171.555168931696	-8520.210435044235	3472.2471579771695	0.9176819256316929	-156.76817006351436	9.257510487681447E-4	0.946433154230192	0.05356684576981047	3.5249349946374546E-5	-4.949659993955281	774.1064257895638	-8.91965694859466	1260.5973226801034	
15750000	-8691.040148417751	-8527.852408376799	-163.1877400409523	-8527.852408376799	2894.790708464576	0.8376927580600266	-152.19166047563886	9.8594408844025E-4	0.9424914313146483	0.05750856868535432	4.6724448595380374E-5	-4.626788041480873	729.4816221123212	-5.531598765772542	1012.2393190821863	
